#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
E.coli and Shigella	3-5-1		PDT000748200.1	2020-05-26T15:43:19Z	USA:Nebraska	cattle feces	environmental/other	PDS000034617.12	3	29	cattle	blaEC=COMPLETE	SAMN05360204	PDG000000004.2285	Escherichia coli O157:H7	GCA_013168155.1			eae=COMPLETE,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=COMPLETE,etpD=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,katP=COMPLETE,lpfA1=COMPLETE,lpfA2=COMPLETE,nleA=COMPLETE,nleB2=COMPLETE,nleB=COMPLETE,nleC=COMPLETE,stxA2c=COMPLETE,stxB2a=COMPLETE,tccP=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE	1999	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	USMARC	3.8.4	2020-07-16.2	COMBINED	PRJNA528413		5475244	3	5658644						562		Complete Genome	acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE	HGAP v. 3			83334		
E.coli and Shigella	10435wG5		PDT000716394.1	2020-03-27T12:52:26Z	Tanzania	feces	environmental/other	PDS000054572.5	0		cattle	blaEC=COMPLETE,uhpT_E350Q=POINT	SAMN13616237	PDG000000004.2285	Escherichia coli	GCA_011762995.1			fdeC=COMPLETE,ibeA=COMPLETE,sslE=COMPLETE,vactox=COMPLETE		emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-01-22.1	NUCLEOTIDE	PRJNA578301		342212	97	5015565						562		Contig	acrF=COMPLETE,blaEC=COMPLETE,emrD=COMPLETE,uhpT_E350Q=POINT	SPAdes v. 3.12.0			562	WTWL	WTWL00000000.1
E.coli and Shigella	10435wD4		PDT000716395.1	2020-03-27T12:52:30Z	Tanzania	feces	environmental/other	PDS000054572.5	0		cattle	blaEC=COMPLETE,uhpT_E350Q=POINT	SAMN13616230	PDG000000004.2285	Escherichia coli	GCA_011763015.1			fdeC=COMPLETE,ibeA=COMPLETE,sslE=COMPLETE,vactox=COMPLETE		emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-01-22.1	NUCLEOTIDE	PRJNA578301		335988	82	5010199						562		Contig	acrF=COMPLETE,blaEC=COMPLETE,emrD=COMPLETE,uhpT_E350Q=POINT	SPAdes v. 3.12.0			562	WTWK	WTWK00000000.1
E.coli and Shigella	EC-S-FC302-12JAN16-0751J		PDT000720192.1	2020-04-06T04:49:20Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	0		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465479	PDG000000004.2285	Escherichia coli	GCA_012035005.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2016	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		274211	45	4806086						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAUKS	JAAUKS000000000.1
E.coli and Shigella	EC-N-FC065-26OCT15-0651J		PDT000720201.1	2020-04-06T05:02:44Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	2		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465493	PDG000000004.2285	Escherichia coli	GCA_012035315.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		389040	47	4790764						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAULG	JAAULG000000000.1
E.coli and Shigella	EC-N-FC108-08DEC15-0707J		PDT000720202.1	2020-04-06T05:03:09Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	2		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465491	PDG000000004.2285	Escherichia coli	GCA_012035335.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		269170	47	4793988						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAULE	JAAULE000000000.1
E.coli and Shigella	EC-S-FC200-20JUL15-0550J		PDT000720205.1	2020-04-06T05:03:28Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	0		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465481	PDG000000004.2285	Escherichia coli	GCA_012035375.1			astA=COMPLETE,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		269170	54	4946897						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAUKU	JAAUKU000000000.1
E.coli and Shigella	EC-A-FC304-09DEC14-0279J		PDT000720209.1	2020-04-06T05:16:34Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	1		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465502	PDG000000004.2285	Escherichia coli	GCA_012035505.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2014	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		269170	46	4806980						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAULP	JAAULP000000000.1
E.coli and Shigella	EC-A-FC208-08JUN15-0495J		PDT000720210.1	2020-04-06T05:16:36Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	3		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE	SAMN14465503	PDG000000004.2285	Escherichia coli	GCA_012035515.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		197960	66	4895509						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE	SPAdes v. 3.10.1			562	JAAULQ	JAAULQ000000000.1
E.coli and Shigella	EC-A-FC604-20OCT14-0216J		PDT000720236.1	2020-04-06T05:24:38Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	1		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465498	PDG000000004.2285	Escherichia coli	GCA_012036035.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2014	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		245225	50	4801288						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAULL	JAAULL000000000.1
E.coli and Shigella	EC-N-FC124-17AUG15-0591J		PDT000720238.1	2020-04-06T05:25:52Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	1		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465490	PDG000000004.2285	Escherichia coli	GCA_012036085.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		245467	47	4791539						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAULD	JAAULD000000000.1
E.coli and Shigella	EC-N-FC131-22JUN15-0523J		PDT000720242.1	2020-04-06T05:27:17Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	2		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465488	PDG000000004.2285	Escherichia coli	GCA_012036175.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		389040	44	4792156						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAULB	JAAULB000000000.1
E.coli and Shigella	EC-N-FC126-28OCT14-0230J		PDT000720243.1	2020-04-06T05:27:24Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	1		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465489	PDG000000004.2285	Escherichia coli	GCA_012036195.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2014	ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		354027	42	4796449						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAULC	JAAULC000000000.1
E.coli and Shigella	EC-S-FC032-24NOV15-0684J		PDT000720246.1	2020-04-06T05:27:37Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	0		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465483	PDG000000004.2285	Escherichia coli	GCA_012036225.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		400559	43	4806024						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAUKW	JAAUKW000000000.1
E.coli and Shigella	EC-S-FC404-14SEP15-0608J		PDT000720249.1	2020-04-06T05:29:02Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	5		cattle	aadA5=PARTIAL,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465478	PDG000000004.2285	Escherichia coli	GCA_012036315.1			astA=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		102921	100	5018771						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAUKR	JAAUKR000000000.1
E.coli and Shigella	EC-A-FC201-19OCT15-0633J		PDT000720270.1	2020-04-06T05:37:31Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	3		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465467	PDG000000004.2285	Escherichia coli	GCA_012036795.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		252240	49	4804287						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAUKG	JAAUKG000000000.1
E.coli and Shigella	EC-A-FC201-09DEC14-0275J		PDT000720272.1	2020-04-06T05:37:45Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	2		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SAMN14465466	PDG000000004.2285	Escherichia coli	GCA_012036835.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2014	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		400559	44	4808175						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.10.1			562	JAAUKF	JAAUKF000000000.1
E.coli and Shigella	EC-A-FC103-08JUN15-0490J		PDT000720273.1	2020-04-06T05:38:24Z	Canada:Alberta	Cattle feces	environmental/other	PDS000018893.7	3		cattle	aadA5=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE,tet(C)=COMPLETE	SAMN14465465	PDG000000004.2285	Escherichia coli	GCA_012036855.1			espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE	2015	emrE=COMPLETE,ymgB=COMPLETE		3.6.7	2020-03-20.1	NUCLEOTIDE	PRJNA556083		400559	48	4956502						562		Contig	aadA5=PARTIAL,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul2=COMPLETE,tet(A)=COMPLETE,tet(C)=COMPLETE	SPAdes v. 3.10.1			562	JAAUKE	JAAUKE000000000.1
E.coli and Shigella	Cat34		PDT000896172.1	2020-11-20T17:36:58Z	Canada: Alberta	Cattle feces	environmental/other	PDS000035070.88	14	12	cattle		SAMN16063161	PDG000000004.2285	Escherichia coli	GCA_015626285.1			eae=COMPLETE,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=PARTIAL_END_OF_CONTIG,espJ=PARTIAL,espK=COMPLETE,espP=COMPLETE,espX1=COMPLETE,etpD=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,katP=COMPLETE,lpfA1=COMPLETE,lpfA2=COMPLETE,nleA=COMPLETE,nleB2=COMPLETE,nleB=COMPLETE,nleC=COMPLETE,stxA1a=COMPLETE,stxA2c=COMPLETE,stxB1a=COMPLETE,stxB2a=COMPLETE,tccP=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=COMPLETE	2007	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	Alberta Agriculture and Forestry	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA661559	53.9333 N 116.5765 W	149902	176	5378008						562		Contig	acrF=MISTRANSLATION,blaEC=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.14.0			562	JACXDL	JACXDL000000000.1
E.coli and Shigella	Cat33		PDT000896174.1	2020-11-20T17:37:16Z	Canada: Alberta	Cattle feces	environmental/other	PDS000035070.88	10	8	cattle		SAMN16063160	PDG000000004.2285	Escherichia coli	GCA_015626315.1			eae=COMPLETE,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=PARTIAL,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=COMPLETE,etpD=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,katP=COMPLETE,lpfA1=COMPLETE,lpfA2=COMPLETE,nleA=COMPLETE,nleB2=COMPLETE,nleB=COMPLETE,nleC=COMPLETE,stxA1a=COMPLETE,stxA2c=COMPLETE,stxB1a=COMPLETE,stxB2a=COMPLETE,tccP=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=COMPLETE	2007	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	Alberta Agriculture and Forestry	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA661559	53.9333 N 116.5765 W	188185	167	5316169						562		Contig	acrF=MISTRANSLATION,blaEC=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.14.0			562	JACXDK	JACXDK000000000.1
E.coli and Shigella	Cat21		PDT000896184.1	2020-11-20T17:39:48Z	Canada: Alberta	Cattle feces	environmental/other	PDS000035070.88	17	6	cattle		SAMN16063149	PDG000000004.2285	Escherichia coli	GCA_015626525.1			eae=COMPLETE,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=PARTIAL_END_OF_CONTIG,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=COMPLETE,etpD=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,katP=COMPLETE,lpfA1=COMPLETE,lpfA2=COMPLETE,nleA=COMPLETE,nleB2=COMPLETE,nleB=COMPLETE,nleC=COMPLETE,stxA1a=COMPLETE,stxA2c=COMPLETE,stxB1a=COMPLETE,stxB2a=COMPLETE,tccP=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=COMPLETE	2015	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	Alberta Agriculture and Forestry	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA661559	53.9333 N 116.5765 W	151080	171	5340590						562		Contig	acrF=MISTRANSLATION,blaEC=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.14.0			562	JACXCZ	JACXCZ000000000.1
E.coli and Shigella	R1		PDT000884172.1	2020-11-09T14:37:10Z	USA:Moscow		environmental/other				cattle		SAMN09852207	PDG000000004.2285	Escherichia coli	GCA_015291785.1			cnf2=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,hlyA-alpha=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sslE=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2016-05-05	emrE=COMPLETE,ymgB=COMPLETE	Haiqing Sheng	3.9.3	2020-11-09.1	COMBINED	PRJNA486544	46.7324 N 117.0002 W	5025136	2	5152714						562		Complete Genome	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	Unicycler v. v0.4.1			562		
E.coli and Shigella	TX 376-2		PDT000748157.1	2020-05-26T13:53:26Z	USA:Texas	cattle feces	environmental/other				cattle	blaEC=COMPLETE	SAMN05360243	PDG000000004.2285	Escherichia coli O157:H7	GCA_013167175.1			eae=COMPLETE,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=COMPLETE,etpD=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,katP=COMPLETE,lpfA1=COMPLETE,lpfA2=COMPLETE,nleA=COMPLETE,nleB2=COMPLETE,nleB=COMPLETE,nleC=COMPLETE,stxA2c=COMPLETE,stxB2c=COMPLETE,tccP=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE	2000	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	USMARC	3.8.4	2020-07-16.2	COMBINED	PRJNA528413		5455720	3	5652450						562		Complete Genome	acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE	HGAP v. 3			83334		
